time,SSID,RSSI,BSSID
10:44:32,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:44:32,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:44:32,'AAU', '-74', '3C:51:0E:13:FD:86'
10:44:38,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:44:38,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:44:38,'AAU', '-75', '3C:51:0E:13:FD:86'
10:44:45,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:44:45,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:44:45,'AAU', '-74', '3C:51:0E:13:FD:86'
10:44:52,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:44:52,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:44:52,'AAU', '-74', '3C:51:0E:13:FD:86'
10:44:59,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:44:59,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:44:59,'AAU', '-74', '3C:51:0E:13:FD:86'
10:45:06,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:45:06,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:45:06,'AAU', '-74', '3C:51:0E:13:FD:86'
10:45:13,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:45:13,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:45:13,'AAU', '-73', '3C:51:0E:13:FD:86'
10:45:19,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:45:19,'AAU', '-73', '6C:31:0E:BA:0A:A6'
10:45:19,'AAU', '-74', '3C:51:0E:13:FD:86'
10:45:26,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:45:26,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:45:26,'AAU', '-74', '3C:51:0E:13:FD:86'
10:45:33,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:45:33,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:45:33,'AAU', '-74', '3C:51:0E:13:FD:86'
10:45:40,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:45:40,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:45:40,'AAU', '-74', '3C:51:0E:13:FD:86'
10:45:47,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:45:47,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:45:47,'AAU', '-75', '3C:51:0E:13:FD:86'
10:45:54,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:45:54,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:45:54,'AAU', '-76', '3C:51:0E:13:FD:86'
10:46:01,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:46:01,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:46:01,'AAU', '-74', '3C:51:0E:13:FD:86'
10:46:07,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:46:07,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:46:07,'AAU', '-75', '3C:51:0E:13:FD:86'
10:46:14,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:46:14,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:46:14,'AAU', '-73', '3C:51:0E:13:FD:86'
10:46:21,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:46:21,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:46:21,'AAU', '-73', '3C:51:0E:13:FD:86'
10:46:28,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:46:28,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:46:28,'AAU', '-73', '3C:51:0E:13:FD:86'
10:46:35,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:46:35,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:46:35,'AAU', '-74', '3C:51:0E:13:FD:86'
10:46:41,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:46:41,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:46:41,'AAU', '-74', '3C:51:0E:13:FD:86'
10:46:48,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:46:48,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:46:48,'AAU', '-74', '3C:51:0E:13:FD:86'
10:46:55,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:46:55,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:46:55,'AAU', '-75', '3C:51:0E:13:FD:86'
10:47:02,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:02,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:47:02,'AAU', '-74', '3C:51:0E:13:FD:86'
10:47:09,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:09,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:47:09,'AAU', '-73', '3C:51:0E:13:FD:86'
10:47:15,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:15,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:47:15,'AAU', '-74', '3C:51:0E:13:FD:86'
10:47:22,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:47:22,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:47:22,'AAU', '-74', '3C:51:0E:13:FD:86'
10:47:29,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:47:29,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:47:29,'AAU', '-75', '3C:51:0E:13:FD:86'
10:47:36,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:36,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:47:36,'AAU', '-73', '3C:51:0E:13:FD:86'
10:47:43,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:43,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:47:43,'AAU', '-72', '3C:51:0E:13:FD:86'
10:47:50,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:50,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:47:50,'AAU', '-73', '3C:51:0E:13:FD:86'
10:47:57,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:47:57,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:47:57,'AAU', '-73', '3C:51:0E:13:FD:86'
10:48:04,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:48:04,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:48:04,'AAU', '-72', '3C:51:0E:13:FD:86'
10:48:10,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:48:10,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:48:10,'AAU', '-72', '3C:51:0E:13:FD:86'
10:48:17,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:48:17,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:48:17,'AAU', '-73', '3C:51:0E:13:FD:86'
10:48:24,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:48:24,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:24,'AAU', '-73', '3C:51:0E:13:FD:86'
10:48:31,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:48:31,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:48:31,'AAU', '-74', '3C:51:0E:13:FD:86'
10:48:37,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:48:37,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:48:37,'AAU', '-73', '3C:51:0E:13:FD:86'
10:48:44,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:48:44,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:44,'AAU', '-73', '3C:51:0E:13:FD:86'
10:48:51,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:48:51,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:58,'AAU', '-52', '6C:31:0E:F3:55:E6'
10:48:58,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:58,'AAU', '-72', '3C:51:0E:13:FD:86'
10:49:05,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:49:05,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:05,'AAU', '-74', '3C:51:0E:13:FD:86'
10:49:12,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:49:12,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:12,'AAU', '-73', '3C:51:0E:13:FD:86'
10:49:18,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:49:18,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:18,'AAU', '-73', '3C:51:0E:13:FD:86'
10:49:25,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:49:25,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:25,'AAU', '-73', '3C:51:0E:13:FD:86'
10:49:32,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:49:32,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:32,'AAU', '-73', '3C:51:0E:13:FD:86'
10:49:39,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:49:39,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:49:39,'AAU', '-74', '3C:51:0E:13:FD:86'
10:49:46,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:49:46,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:49:46,'AAU', '-74', '3C:51:0E:13:FD:86'
10:49:53,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:49:53,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:49:53,'AAU', '-73', '3C:51:0E:13:FD:86'
10:50:00,'AAU', '-51', '6C:31:0E:F3:55:E6'
10:50:00,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:50:00,'AAU', '-73', '3C:51:0E:13:FD:86'
