time,SSID,RSSI,BSSID
09:44:09,'AAU', '-75', '3C:51:0E:2E:05:E6'
09:44:16,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:44:16,'AAU', '-64', '6C:31:0E:BA:0A:A6'
09:44:16,'AAU', '-74', '3C:51:0E:13:FD:86'
09:44:16,'AAU', '-80', '3C:51:0E:2E:05:E6'
09:44:16,'AAU', '-84', '3C:51:0E:09:51:26'
09:44:23,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:44:23,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:44:23,'AAU', '-73', '3C:51:0E:13:FD:86'
09:44:23,'AAU', '-82', '3C:51:0E:2E:05:E6'
09:44:23,'AAU', '-82', '3C:51:0E:09:51:26'
09:44:30,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:44:30,'AAU', '-64', '6C:31:0E:BA:0A:A6'
09:44:30,'AAU', '-71', '3C:51:0E:13:FD:86'
09:44:30,'AAU', '-79', '3C:51:0E:2E:05:E6'
09:44:37,'AAU', '-52', '6C:31:0E:F3:55:E6'
09:44:37,'AAU', '-66', '6C:31:0E:BA:0A:A6'
09:44:37,'AAU', '-70', '3C:51:0E:13:FD:86'
09:44:37,'AAU', '-81', '3C:51:0E:2E:05:E6'
09:44:37,'AAU', '-84', '6C:31:0E:E1:0F:66'
09:44:44,'AAU', '-53', '6C:31:0E:F3:55:E6'
09:44:44,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:44:44,'AAU', '-72', '3C:51:0E:13:FD:86'
09:44:51,'AAU', '-55', '6C:31:0E:F3:55:E6'
09:44:51,'AAU', '-64', '6C:31:0E:BA:0A:A6'
09:44:51,'AAU', '-72', '3C:51:0E:13:FD:86'
09:44:51,'AAU', '-82', '3C:51:0E:2E:05:E6'
09:44:51,'AAU', '-82', '3C:51:0E:09:51:26'
09:44:58,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:44:58,'AAU', '-64', '6C:31:0E:BA:0A:A6'
09:44:58,'AAU', '-72', '3C:51:0E:13:FD:86'
09:44:58,'AAU', '-82', '3C:51:0E:09:51:26'
09:44:58,'AAU', '-84', '6C:31:0E:E1:0F:66'
09:44:58,'AAU', '-84', '3C:51:0E:2E:05:E6'
09:45:05,'AAU', '-52', '6C:31:0E:F3:55:E6'
09:45:05,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:05,'AAU', '-70', '3C:51:0E:13:FD:86'
09:45:05,'AAU', '-82', '6C:31:0E:E1:0F:66'
09:45:05,'AAU', '-82', '3C:51:0E:2E:05:E6'
09:45:12,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:45:12,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:12,'AAU', '-71', '3C:51:0E:13:FD:86'
09:45:12,'AAU', '-83', '3C:51:0E:2E:05:E6'
09:45:19,'AAU', '-52', '6C:31:0E:F3:55:E6'
09:45:19,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:19,'AAU', '-70', '3C:51:0E:13:FD:86'
09:45:19,'AAU', '-80', '3C:51:0E:09:51:26'
09:45:19,'AAU', '-82', '3C:51:0E:2E:05:E6'
09:45:26,'AAU', '-50', '6C:31:0E:F3:55:E6'
09:45:26,'AAU', '-64', '6C:31:0E:BA:0A:A6'
09:45:26,'AAU', '-72', '3C:51:0E:13:FD:86'
09:45:26,'AAU', '-82', '3C:51:0E:2E:05:E6'
09:45:26,'AAU', '-83', '6C:31:0E:E1:0F:66'
09:45:33,'AAU', '-53', '6C:31:0E:F3:55:E6'
09:45:33,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:33,'AAU', '-73', '3C:51:0E:13:FD:86'
09:45:33,'AAU', '-82', '3C:51:0E:2E:05:E6'
09:45:40,'AAU', '-53', '6C:31:0E:F3:55:E6'
09:45:40,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:40,'AAU', '-72', '3C:51:0E:13:FD:86'
09:45:40,'AAU', '-78', '3C:51:0E:2E:05:E6'
09:45:40,'AAU', '-83', '3C:51:0E:09:51:26'
09:45:47,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:45:47,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:47,'AAU', '-72', '3C:51:0E:13:FD:86'
09:45:47,'AAU', '-83', '3C:51:0E:2E:05:E6'
09:45:47,'AAU', '-84', '3C:51:0E:09:51:26'
09:45:54,'AAU', '-53', '6C:31:0E:F3:55:E6'
09:45:54,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:45:54,'AAU', '-71', '3C:51:0E:13:FD:86'
09:45:54,'AAU', '-81', '3C:51:0E:09:51:26'
09:45:54,'AAU', '-84', '6C:31:0E:E1:0F:66'
09:46:01,'AAU', '-51', '6C:31:0E:F3:55:E6'
09:46:01,'AAU', '-65', '6C:31:0E:BA:0A:A6'
09:46:01,'AAU', '-72', '3C:51:0E:13:FD:86'
09:46:01,'AAU', '-80', '6C:31:0E:E1:0F:66'
09:46:01,'AAU', '-84', '3C:51:0E:2E:05:E6'
09:46:08,'AAU', '-51', '6C:31:0E:F3:55:E6'
09:46:08,'AAU', '-66', '6C:31:0E:BA:0A:A6'
09:46:08,'AAU', '-73', '3C:51:0E:13:FD:86'
09:46:08,'AAU', '-80', '3C:51:0E:2E:05:E6'
09:46:08,'AAU', '-82', '6C:31:0E:E1:0F:66'
09:46:15,'AAU', '-54', '6C:31:0E:F3:55:E6'
09:46:15,'AAU', '-66', '6C:31:0E:BA:0A:A6'
09:46:15,'AAU', '-73', '3C:51:0E:13:FD:86'
09:46:15,'AAU', '-82', '6C:31:0E:E1:0F:66'
09:46:15,'AAU', '-83', '3C:51:0E:09:51:26'
