time,SSID,RSSI,BSSID
10:27:19,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:19,'AAU', '-80', '6C:31:0E:BA:0A:A6'
10:27:26,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:27:26,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:26,'AAU', '-79', '6C:31:0E:BA:0A:A6'
10:27:33,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:27:33,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:33,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:27:40,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:27:40,'AAU', '-71', '3C:51:0E:13:FD:86'
10:27:40,'AAU', '-75', '6C:31:0E:BA:0A:A6'
10:27:47,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:27:47,'AAU', '-73', '3C:51:0E:13:FD:86'
10:27:47,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:27:47,'AAU', '-83', '6C:31:0E:E1:0F:66'
10:27:53,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:27:53,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:53,'AAU', '-79', '6C:31:0E:BA:0A:A6'
10:28:00,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:28:00,'AAU', '-70', '3C:51:0E:13:FD:86'
10:28:00,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:28:07,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:28:07,'AAU', '-71', '3C:51:0E:13:FD:86'
10:28:07,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:28:14,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:28:14,'AAU', '-70', '3C:51:0E:13:FD:86'
10:28:14,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:28:21,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:28:21,'AAU', '-71', '3C:51:0E:13:FD:86'
10:28:21,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:28:27,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:28:27,'AAU', '-71', '3C:51:0E:13:FD:86'
10:28:27,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:28:34,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:28:34,'AAU', '-71', '3C:51:0E:13:FD:86'
10:28:34,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:28:41,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:28:41,'AAU', '-71', '3C:51:0E:13:FD:86'
10:28:41,'AAU', '-79', '6C:31:0E:BA:0A:A6'
10:28:48,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:28:48,'AAU', '-71', '3C:51:0E:13:FD:86'
10:28:48,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:28:55,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:28:55,'AAU', '-70', '3C:51:0E:13:FD:86'
10:28:55,'AAU', '-81', '6C:31:0E:BA:0A:A6'
