time,SSID,RSSI,BSSID
10:56:14,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:56:14,'AAU', '-58', '3C:51:0E:13:FD:86'
10:56:14,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:56:14,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:56:21,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:56:21,'AAU', '-58', '6C:31:0E:BA:0A:A6'
10:56:21,'AAU', '-58', '3C:51:0E:13:FD:86'
10:56:21,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:56:28,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:56:28,'AAU', '-58', '3C:51:0E:13:FD:86'
10:56:28,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:56:28,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:56:35,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:56:35,'AAU', '-58', '3C:51:0E:13:FD:86'
10:56:35,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:56:35,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:56:42,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:56:42,'AAU', '-58', '3C:51:0E:13:FD:86'
10:56:42,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:56:42,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:56:49,'AAU', '-57', '3C:51:0E:13:FD:86'
10:56:49,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:56:49,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:56:49,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:56:56,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:56:56,'AAU', '-58', '3C:51:0E:13:FD:86'
10:56:56,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:56:56,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:57:03,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:57:03,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:03,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:57:03,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:57:10,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:57:10,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:10,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:57:10,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:57:16,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:57:16,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:16,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:57:16,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:57:23,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:57:23,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:23,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:57:23,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:57:30,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:57:30,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:30,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:57:30,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:57:37,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:57:37,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:37,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:57:37,'AAU', '-78', '6C:31:0E:E1:0F:66'
10:57:43,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:57:43,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:43,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:57:43,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:57:50,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:57:50,'AAU', '-58', '3C:51:0E:13:FD:86'
10:57:50,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:57:50,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:57:57,'AAU', '-57', '3C:51:0E:13:FD:86'
10:57:57,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:57:57,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:57:57,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:04,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:58:04,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:04,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:04,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:11,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:58:11,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:11,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:58:11,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:18,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:58:18,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:18,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:18,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:58:25,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:58:25,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:25,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:25,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:31,'AAU', '-57', '3C:51:0E:13:FD:86'
10:58:31,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:58:31,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:31,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:58:38,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:58:38,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:38,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:38,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:45,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:58:45,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:45,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:45,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:52,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:58:52,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:52,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:52,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:58:59,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:58:59,'AAU', '-58', '3C:51:0E:13:FD:86'
10:58:59,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:58:59,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:59:06,'AAU', '-57', '3C:51:0E:13:FD:86'
10:59:06,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:59:06,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:06,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:59:12,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:59:12,'AAU', '-57', '3C:51:0E:13:FD:86'
10:59:12,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:12,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:59:19,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:59:19,'AAU', '-58', '3C:51:0E:13:FD:86'
10:59:19,'AAU', '-60', '6C:31:0E:BA:0A:A6'
10:59:19,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:59:26,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:59:26,'AAU', '-58', '3C:51:0E:13:FD:86'
10:59:26,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:26,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:59:33,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:59:33,'AAU', '-58', '3C:51:0E:13:FD:86'
10:59:33,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:33,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:59:40,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:59:40,'AAU', '-58', '3C:51:0E:13:FD:86'
10:59:40,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:40,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:59:47,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:59:47,'AAU', '-58', '3C:51:0E:13:FD:86'
10:59:47,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:47,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:59:54,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:59:54,'AAU', '-58', '3C:51:0E:13:FD:86'
10:59:54,'AAU', '-59', '6C:31:0E:BA:0A:A6'
10:59:54,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:00:01,'AAU', '-56', '6C:31:0E:F3:55:E6'
11:00:01,'AAU', '-57', '3C:51:0E:13:FD:86'
11:00:01,'AAU', '-59', '6C:31:0E:BA:0A:A6'
11:00:01,'AAU', '-76', '6C:31:0E:E1:0F:66'
