time,SSID,RSSI,BSSID
10:26:33,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:26:33,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:26:33,'AAU', '-69', '3C:51:0E:13:FD:86'
10:26:40,'AAU', '-67', '6C:31:0E:F3:55:E6'
10:26:40,'AAU', '-69', '3C:51:0E:13:FD:86'
10:26:40,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:26:46,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:26:46,'AAU', '-69', '3C:51:0E:13:FD:86'
10:26:46,'AAU', '-75', '6C:31:0E:BA:0A:A6'
10:26:53,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:26:53,'AAU', '-71', '3C:51:0E:13:FD:86'
10:26:53,'AAU', '-74', '6C:31:0E:BA:0A:A6'
10:27:00,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:27:00,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:00,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:27:07,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:27:07,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:07,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:27:14,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:27:14,'AAU', '-68', '3C:51:0E:13:FD:86'
10:27:14,'AAU', '-74', '6C:31:0E:BA:0A:A6'
10:27:20,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:27:20,'AAU', '-69', '3C:51:0E:13:FD:86'
10:27:20,'AAU', '-74', '6C:31:0E:BA:0A:A6'
10:27:27,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:27:27,'AAU', '-69', '3C:51:0E:13:FD:86'
10:27:27,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:27:34,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:27:34,'AAU', '-68', '3C:51:0E:13:FD:86'
10:27:34,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:27:41,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:27:41,'AAU', '-70', '3C:51:0E:13:FD:86'
10:27:41,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:27:48,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:27:48,'AAU', '-69', '3C:51:0E:13:FD:86'
10:27:48,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:27:55,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:27:55,'AAU', '-69', '3C:51:0E:13:FD:86'
10:27:55,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:28:02,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:28:02,'AAU', '-69', '3C:51:0E:13:FD:86'
10:28:02,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:28:09,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:28:09,'AAU', '-70', '3C:51:0E:13:FD:86'
10:28:09,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:28:16,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:28:16,'AAU', '-69', '3C:51:0E:13:FD:86'
10:28:16,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:28:23,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:28:23,'AAU', '-70', '3C:51:0E:13:FD:86'
10:28:23,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:28:30,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:28:30,'AAU', '-70', '3C:51:0E:13:FD:86'
10:28:30,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:28:36,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:28:36,'AAU', '-69', '3C:51:0E:13:FD:86'
10:28:36,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:28:43,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:28:43,'AAU', '-68', '3C:51:0E:13:FD:86'
10:28:43,'AAU', '-73', '6C:31:0E:BA:0A:A6'
10:28:50,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:28:50,'AAU', '-68', '3C:51:0E:13:FD:86'
10:28:50,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:28:57,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:28:57,'AAU', '-69', '3C:51:0E:13:FD:86'
10:28:57,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:29:03,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:29:03,'AAU', '-70', '3C:51:0E:13:FD:86'
10:29:03,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:29:10,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:29:10,'AAU', '-69', '3C:51:0E:13:FD:86'
10:29:10,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:29:17,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:29:17,'AAU', '-68', '3C:51:0E:13:FD:86'
10:29:17,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:29:24,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:29:24,'AAU', '-68', '3C:51:0E:13:FD:86'
10:29:24,'AAU', '-73', '6C:31:0E:BA:0A:A6'
10:29:31,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:29:31,'AAU', '-69', '3C:51:0E:13:FD:86'
10:29:31,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:29:38,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:29:38,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:29:38,'AAU', '-69', '3C:51:0E:13:FD:86'
10:29:45,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:29:45,'AAU', '-68', '3C:51:0E:13:FD:86'
10:29:45,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:29:52,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:29:52,'AAU', '-68', '3C:51:0E:13:FD:86'
10:29:52,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:29:59,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:29:59,'AAU', '-69', '3C:51:0E:13:FD:86'
10:29:59,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:30:06,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:30:06,'AAU', '-69', '3C:51:0E:13:FD:86'
10:30:06,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:30:13,'AAU', '-65', '6C:31:0E:F3:55:E6'
10:30:13,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:30:13,'AAU', '-69', '3C:51:0E:13:FD:86'
10:30:19,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:30:19,'AAU', '-69', '3C:51:0E:13:FD:86'
10:30:19,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:30:26,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:30:26,'AAU', '-69', '3C:51:0E:13:FD:86'
10:30:26,'AAU', '-72', '6C:31:0E:BA:0A:A6'
10:30:33,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:30:33,'AAU', '-68', '3C:51:0E:13:FD:86'
10:30:33,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:30:40,'AAU', '-64', '6C:31:0E:F3:55:E6'
10:30:40,'AAU', '-69', '3C:51:0E:13:FD:86'
10:30:40,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:30:46,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:30:46,'AAU', '-68', '3C:51:0E:13:FD:86'
10:30:46,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:30:53,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:30:53,'AAU', '-69', '3C:51:0E:13:FD:86'
10:30:53,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:31:00,'AAU', '-63', '6C:31:0E:F3:55:E6'
10:31:00,'AAU', '-69', '3C:51:0E:13:FD:86'
10:31:00,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:31:07,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:31:07,'AAU', '-68', '3C:51:0E:13:FD:86'
10:31:07,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:31:14,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:31:14,'AAU', '-68', '3C:51:0E:13:FD:86'
10:31:14,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:31:21,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:31:21,'AAU', '-68', '3C:51:0E:13:FD:86'
10:31:21,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:31:28,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:31:28,'AAU', '-67', '3C:51:0E:13:FD:86'
10:31:28,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:31:34,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:31:34,'AAU', '-68', '3C:51:0E:13:FD:86'
10:31:34,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:31:41,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:31:41,'AAU', '-67', '3C:51:0E:13:FD:86'
10:31:41,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:31:48,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:31:48,'AAU', '-67', '3C:51:0E:13:FD:86'
10:31:48,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:31:55,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:31:55,'AAU', '-67', '3C:51:0E:13:FD:86'
10:31:55,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:32:02,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:32:02,'AAU', '-67', '3C:51:0E:13:FD:86'
10:32:02,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:32:09,'AAU', '-61', '6C:31:0E:F3:55:E6'
