time,SSID,RSSI,BSSID
10:19:43,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:19:43,'AAU', '-75', '3C:51:0E:13:FD:86'
10:19:43,'AAU', '-79', '6C:31:0E:BA:0A:A6'
10:19:50,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:19:50,'AAU', '-73', '3C:51:0E:13:FD:86'
10:19:50,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:19:56,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:19:56,'AAU', '-74', '3C:51:0E:13:FD:86'
10:19:56,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:20:03,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:20:03,'AAU', '-74', '3C:51:0E:13:FD:86'
10:20:03,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:20:10,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:20:10,'AAU', '-74', '3C:51:0E:13:FD:86'
10:20:10,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:20:17,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:20:17,'AAU', '-74', '3C:51:0E:13:FD:86'
10:20:17,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:20:24,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:20:24,'AAU', '-76', '3C:51:0E:13:FD:86'
10:20:24,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:20:31,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:20:31,'AAU', '-75', '3C:51:0E:13:FD:86'
10:20:31,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:20:37,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:20:37,'AAU', '-74', '3C:51:0E:13:FD:86'
10:20:37,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:20:44,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:20:44,'AAU', '-75', '3C:51:0E:13:FD:86'
10:20:44,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:20:51,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:20:51,'AAU', '-75', '3C:51:0E:13:FD:86'
10:20:51,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:20:58,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:20:58,'AAU', '-75', '6C:31:0E:BA:0A:A6'
10:20:58,'AAU', '-76', '3C:51:0E:13:FD:86'
10:21:05,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:21:05,'AAU', '-75', '6C:31:0E:BA:0A:A6'
10:21:05,'AAU', '-76', '3C:51:0E:13:FD:86'
10:21:12,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:21:12,'AAU', '-74', '3C:51:0E:13:FD:86'
10:21:12,'AAU', '-75', '6C:31:0E:BA:0A:A6'
10:21:19,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:21:19,'AAU', '-75', '3C:51:0E:13:FD:86'
10:21:19,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:21:25,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:21:25,'AAU', '-75', '3C:51:0E:13:FD:86'
10:21:25,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:21:32,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:21:32,'AAU', '-75', '3C:51:0E:13:FD:86'
10:21:32,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:21:39,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:21:39,'AAU', '-75', '3C:51:0E:13:FD:86'
10:21:39,'AAU', '-76', '6C:31:0E:BA:0A:A6'
10:21:46,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:21:46,'AAU', '-75', '3C:51:0E:13:FD:86'
10:21:46,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:21:53,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:21:53,'AAU', '-75', '3C:51:0E:13:FD:86'
10:21:53,'AAU', '-78', '6C:31:0E:BA:0A:A6'
10:22:00,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:22:00,'AAU', '-76', '3C:51:0E:13:FD:86'
10:22:00,'AAU', '-77', '6C:31:0E:BA:0A:A6'
10:22:07,'AAU', '-53', '6C:31:0E:F3:55:E6'
10:22:07,'AAU', '-74', '3C:51:0E:13:FD:86'
10:22:07,'AAU', '-76', '6C:31:0E:BA:0A:A6'
