time,SSID,RSSI,BSSID
11:04:03,'AAU', '-63', '3C:51:0E:13:FD:86'
11:04:03,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:04:03,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:04:10,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:04:10,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:04:10,'AAU', '-64', '3C:51:0E:13:FD:86'
11:04:10,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:04:17,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:04:17,'AAU', '-62', '3C:51:0E:13:FD:86'
11:04:17,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:04:17,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:04:24,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:04:24,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:04:24,'AAU', '-63', '3C:51:0E:13:FD:86'
11:04:24,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:04:31,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:04:31,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:04:31,'AAU', '-63', '3C:51:0E:13:FD:86'
11:04:31,'AAU', '-78', '6C:31:0E:E1:0F:66'
11:04:31,'AAU', '-90', '6C:31:0E:BA:11:86'
11:04:38,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:04:38,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:04:38,'AAU', '-63', '3C:51:0E:13:FD:86'
11:04:38,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:04:45,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:04:45,'AAU', '-62', '3C:51:0E:13:FD:86'
11:04:45,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:04:45,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:04:52,'AAU', '-57', '6C:31:0E:F3:55:E6'
11:04:52,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:04:52,'AAU', '-63', '3C:51:0E:13:FD:86'
11:04:52,'AAU', '-78', '6C:31:0E:E1:0F:66'
11:04:59,'AAU', '-57', '6C:31:0E:F3:55:E6'
11:04:59,'AAU', '-63', '3C:51:0E:13:FD:86'
11:04:59,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:04:59,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:05:06,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:05:06,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:05:06,'AAU', '-63', '3C:51:0E:13:FD:86'
11:05:06,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:05:13,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:05:13,'AAU', '-62', '3C:51:0E:13:FD:86'
11:05:13,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:05:13,'AAU', '-78', '6C:31:0E:E1:0F:66'
11:05:19,'AAU', '-59', '6C:31:0E:F3:55:E6'
11:05:19,'AAU', '-62', '3C:51:0E:13:FD:86'
11:05:19,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:05:19,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:05:26,'AAU', '-59', '6C:31:0E:F3:55:E6'
11:05:26,'AAU', '-62', '3C:51:0E:13:FD:86'
11:05:26,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:05:26,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:05:33,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:05:33,'AAU', '-62', '3C:51:0E:13:FD:86'
11:05:33,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:05:33,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:05:40,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:05:40,'AAU', '-63', '3C:51:0E:13:FD:86'
11:05:40,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:05:40,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:05:47,'AAU', '-57', '6C:31:0E:F3:55:E6'
11:05:47,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:05:47,'AAU', '-65', '3C:51:0E:13:FD:86'
11:05:47,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:05:54,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:05:54,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:05:54,'AAU', '-63', '3C:51:0E:13:FD:86'
11:05:54,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:06:01,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:06:01,'AAU', '-63', '3C:51:0E:13:FD:86'
11:06:01,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:06:01,'AAU', '-78', '6C:31:0E:E1:0F:66'
11:06:08,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:06:08,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:06:08,'AAU', '-64', '3C:51:0E:13:FD:86'
11:06:08,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:06:15,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:06:15,'AAU', '-61', '6C:31:0E:BA:0A:A6'
11:06:15,'AAU', '-62', '3C:51:0E:13:FD:86'
11:06:15,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:06:22,'AAU', '-57', '6C:31:0E:F3:55:E6'
11:06:22,'AAU', '-63', '3C:51:0E:13:FD:86'
11:06:22,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:06:22,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:06:29,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:06:29,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:06:29,'AAU', '-64', '3C:51:0E:13:FD:86'
11:06:29,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:06:35,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:06:35,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:06:35,'AAU', '-63', '3C:51:0E:13:FD:86'
11:06:35,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:06:42,'AAU', '-57', '6C:31:0E:F3:55:E6'
11:06:42,'AAU', '-63', '3C:51:0E:13:FD:86'
11:06:42,'AAU', '-65', '6C:31:0E:BA:0A:A6'
11:06:42,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:06:49,'AAU', '-57', '6C:31:0E:F3:55:E6'
11:06:49,'AAU', '-62', '3C:51:0E:13:FD:86'
11:06:49,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:06:49,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:06:56,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:06:56,'AAU', '-61', '3C:51:0E:13:FD:86'
11:06:56,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:06:56,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:07:03,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:07:03,'AAU', '-61', '3C:51:0E:13:FD:86'
11:07:03,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:07:03,'AAU', '-77', '6C:31:0E:E1:0F:66'
11:07:10,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:07:10,'AAU', '-61', '3C:51:0E:13:FD:86'
11:07:10,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:07:10,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:07:17,'AAU', '-59', '6C:31:0E:F3:55:E6'
11:07:17,'AAU', '-60', '3C:51:0E:13:FD:86'
11:07:17,'AAU', '-64', '6C:31:0E:BA:0A:A6'
11:07:17,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:07:24,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:07:24,'AAU', '-61', '3C:51:0E:13:FD:86'
11:07:24,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:07:24,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:07:30,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:07:30,'AAU', '-61', '3C:51:0E:13:FD:86'
11:07:30,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:07:30,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:07:37,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:07:37,'AAU', '-61', '3C:51:0E:13:FD:86'
11:07:37,'AAU', '-63', '6C:31:0E:BA:0A:A6'
11:07:37,'AAU', '-76', '6C:31:0E:E1:0F:66'
11:07:44,'AAU', '-58', '6C:31:0E:F3:55:E6'
11:07:44,'AAU', '-60', '3C:51:0E:13:FD:86'
11:07:44,'AAU', '-62', '6C:31:0E:BA:0A:A6'
11:07:44,'AAU', '-78', '6C:31:0E:E1:0F:66'
