time,SSID,RSSI,BSSID
10:17:33,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:17:33,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:17:33,'AAU', '-69', '3C:51:0E:13:FD:86'
10:17:33,'AAU', '-82', '6C:31:0E:E1:0F:66'
10:17:40,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:17:40,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:17:40,'AAU', '-68', '3C:51:0E:13:FD:86'
10:17:40,'AAU', '-80', '6C:31:0E:E1:0F:66'
10:17:47,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:17:47,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:17:47,'AAU', '-68', '3C:51:0E:13:FD:86'
10:17:47,'AAU', '-83', '6C:31:0E:E1:0F:66'
10:17:54,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:17:54,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:17:54,'AAU', '-68', '3C:51:0E:13:FD:86'
10:17:54,'AAU', '-81', '6C:31:0E:E1:0F:66'
10:18:00,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:18:00,'AAU', '-66', '6C:31:0E:BA:0A:A6'
10:18:00,'AAU', '-68', '3C:51:0E:13:FD:86'
10:18:00,'AAU', '-82', '6C:31:0E:E1:0F:66'
10:18:07,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:18:07,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:18:07,'AAU', '-69', '3C:51:0E:13:FD:86'
10:18:07,'AAU', '-82', '6C:31:0E:E1:0F:66'
10:18:14,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:18:14,'AAU', '-66', '6C:31:0E:BA:0A:A6'
10:18:14,'AAU', '-68', '3C:51:0E:13:FD:86'
10:18:14,'AAU', '-83', '6C:31:0E:E1:0F:66'
10:18:21,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:18:21,'AAU', '-66', '3C:51:0E:13:FD:86'
10:18:21,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:18:21,'AAU', '-84', '6C:31:0E:E1:0F:66'
10:18:28,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:18:28,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:18:28,'AAU', '-67', '3C:51:0E:13:FD:86'
10:18:28,'AAU', '-84', '6C:31:0E:E1:0F:66'
10:18:28,'AAU', '-87', '6C:31:0E:BA:11:86'
10:18:34,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:18:34,'AAU', '-67', '3C:51:0E:13:FD:86'
10:18:34,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:18:41,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:18:41,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:18:41,'AAU', '-69', '3C:51:0E:13:FD:86'
10:18:41,'AAU', '-82', '6C:31:0E:E1:0F:66'
10:18:41,'AAU', '-87', '6C:31:0E:BA:11:86'
10:18:48,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:18:48,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:18:48,'AAU', '-68', '3C:51:0E:13:FD:86'
10:18:55,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:18:55,'AAU', '-65', '6C:31:0E:BA:0A:A6'
10:18:55,'AAU', '-68', '3C:51:0E:13:FD:86'
10:18:55,'AAU', '-84', '6C:31:0E:E1:0F:66'
10:19:02,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:19:02,'AAU', '-65', '6C:31:0E:BA:0A:A6'
