time,SSID,RSSI,BSSID
10:32:53,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:32:53,'AAU', '-70', '3C:51:0E:13:FD:86'
10:32:53,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:33:00,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:00,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:33:00,'AAU', '-69', '3C:51:0E:13:FD:86'
10:33:00,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:33:00,'AAU', '-83', '3C:51:0E:2E:05:E6'
10:33:07,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:07,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:33:07,'AAU', '-71', '3C:51:0E:13:FD:86'
10:33:07,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:33:14,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:14,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:33:14,'AAU', '-70', '3C:51:0E:13:FD:86'
10:33:14,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:33:21,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:21,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:33:21,'AAU', '-70', '3C:51:0E:13:FD:86'
10:33:21,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:33:28,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:28,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:33:28,'AAU', '-70', '3C:51:0E:13:FD:86'
10:33:28,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:33:35,'AAU', '-50', '6C:31:0E:F3:55:E6'
10:33:35,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:33:35,'AAU', '-70', '3C:51:0E:13:FD:86'
10:33:35,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:33:42,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:42,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:33:42,'AAU', '-71', '3C:51:0E:13:FD:86'
10:33:42,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:33:49,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:33:49,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:33:49,'AAU', '-71', '3C:51:0E:13:FD:86'
10:33:49,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:33:56,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:33:56,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:33:56,'AAU', '-70', '3C:51:0E:13:FD:86'
10:33:56,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:34:03,'AAU', '-49', '6C:31:0E:F3:55:E6'
10:34:03,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:34:03,'AAU', '-71', '3C:51:0E:13:FD:86'
10:34:03,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:34:10,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:10,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:34:10,'AAU', '-71', '3C:51:0E:13:FD:86'
10:34:10,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:34:16,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:16,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:34:16,'AAU', '-70', '3C:51:0E:13:FD:86'
10:34:16,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:34:23,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:23,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:34:23,'AAU', '-70', '3C:51:0E:13:FD:86'
10:34:23,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:34:30,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:30,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:34:30,'AAU', '-70', '3C:51:0E:13:FD:86'
10:34:30,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:34:37,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:37,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:34:37,'AAU', '-70', '3C:51:0E:13:FD:86'
10:34:37,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:34:44,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:44,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:34:44,'AAU', '-71', '3C:51:0E:13:FD:86'
10:34:44,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:34:51,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:34:51,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:34:51,'AAU', '-71', '3C:51:0E:13:FD:86'
10:34:51,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:34:58,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:34:58,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:34:58,'AAU', '-70', '3C:51:0E:13:FD:86'
10:34:58,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:35:05,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:35:05,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:05,'AAU', '-71', '3C:51:0E:13:FD:86'
10:35:05,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:35:12,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:35:12,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:12,'AAU', '-70', '3C:51:0E:13:FD:86'
10:35:12,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:35:19,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:35:19,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:19,'AAU', '-70', '3C:51:0E:13:FD:86'
10:35:19,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:35:26,'AAU', '-46', '6C:31:0E:F3:55:E6'
10:35:26,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:26,'AAU', '-69', '3C:51:0E:13:FD:86'
10:35:26,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:35:33,'AAU', '-46', '6C:31:0E:F3:55:E6'
10:35:33,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:33,'AAU', '-70', '3C:51:0E:13:FD:86'
10:35:33,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:35:40,'AAU', '-46', '6C:31:0E:F3:55:E6'
10:35:40,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:40,'AAU', '-71', '3C:51:0E:13:FD:86'
10:35:40,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:35:47,'AAU', '-46', '6C:31:0E:F3:55:E6'
10:35:47,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:35:47,'AAU', '-70', '3C:51:0E:13:FD:86'
10:35:47,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:35:54,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:35:54,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:35:54,'AAU', '-70', '3C:51:0E:13:FD:86'
10:35:54,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:36:01,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:36:01,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:36:01,'AAU', '-69', '3C:51:0E:13:FD:86'
10:36:01,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:36:08,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:36:08,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:36:08,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:08,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:36:15,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:36:15,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:36:15,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:15,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:36:22,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:36:22,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:36:22,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:22,'AAU', '-76', '6C:31:0E:E1:0F:66'
10:36:22,'AAU', '-83', '3C:51:0E:2E:05:E6'
10:36:29,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:36:29,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:36:29,'AAU', '-69', '3C:51:0E:13:FD:86'
10:36:29,'AAU', '-77', '6C:31:0E:E1:0F:66'
10:36:29,'AAU', '-82', '3C:51:0E:2E:05:E6'
10:36:36,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:36:36,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:36:36,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:36,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:36:36,'AAU', '-83', '3C:51:0E:2E:05:E6'
10:36:43,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:36:43,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:36:43,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:43,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:36:50,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:36:50,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:36:50,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:50,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:36:57,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:36:57,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:36:57,'AAU', '-70', '3C:51:0E:13:FD:86'
10:36:57,'AAU', '-73', '6C:31:0E:E1:0F:66'
10:37:04,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:37:04,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:37:04,'AAU', '-70', '3C:51:0E:13:FD:86'
10:37:04,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:37:11,'AAU', '-48', '6C:31:0E:F3:55:E6'
10:37:11,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:37:11,'AAU', '-70', '3C:51:0E:13:FD:86'
10:37:11,'AAU', '-74', '6C:31:0E:E1:0F:66'
10:37:18,'AAU', '-47', '6C:31:0E:F3:55:E6'
10:37:18,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:37:18,'AAU', '-70', '3C:51:0E:13:FD:86'
10:37:18,'AAU', '-75', '6C:31:0E:E1:0F:66'
10:37:18,'AAU', '-84', '3C:51:0E:2E:05:E6'
