time,SSID,RSSI,BSSID
10:47:37,'AAU', '-76', '3C:51:0E:13:FD:86'
10:47:37,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:47:44,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:47:44,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:47:44,'AAU', '-76', '3C:51:0E:13:FD:86'
10:47:44,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:47:51,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:47:51,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:47:51,'AAU', '-75', '3C:51:0E:13:FD:86'
10:47:51,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:47:58,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:47:58,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:47:58,'AAU', '-76', '3C:51:0E:13:FD:86'
10:47:58,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:48:05,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:48:05,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:48:05,'AAU', '-76', '3C:51:0E:13:FD:86'
10:48:05,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:48:12,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:48:12,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:48:12,'AAU', '-77', '3C:51:0E:13:FD:86'
10:48:12,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:48:19,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:48:19,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:19,'AAU', '-77', '3C:51:0E:13:FD:86'
10:48:19,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:48:26,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:48:26,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:26,'AAU', '-76', '3C:51:0E:13:FD:86'
10:48:26,'AAU', '-81', '3C:51:0E:2E:05:E6'
10:48:33,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:48:33,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:48:33,'AAU', '-77', '3C:51:0E:13:FD:86'
10:48:33,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:48:40,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:48:40,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:48:40,'AAU', '-76', '3C:51:0E:13:FD:86'
10:48:40,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:48:47,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:48:47,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:48:47,'AAU', '-77', '3C:51:0E:2E:05:E6'
10:48:47,'AAU', '-77', '3C:51:0E:13:FD:86'
10:48:54,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:48:54,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:48:54,'AAU', '-74', '3C:51:0E:13:FD:86'
10:48:54,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:49:01,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:49:01,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:49:01,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:01,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:49:08,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:49:08,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:08,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:08,'AAU', '-83', '6C:31:0E:E1:0F:66'
10:49:15,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:49:15,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:49:15,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:15,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:49:22,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:49:22,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:22,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:22,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:49:28,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:49:28,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:28,'AAU', '-76', '3C:51:0E:13:FD:86'
10:49:28,'AAU', '-77', '3C:51:0E:2E:05:E6'
10:49:35,'AAU', '-54', '6C:31:0E:F3:55:E6'
10:49:35,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:49:35,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:35,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:49:43,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:49:43,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:49:43,'AAU', '-75', '3C:51:0E:13:FD:86'
10:49:43,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:49:43,'AAU', '-84', '6C:31:0E:E1:0F:66'
10:49:49,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:49:49,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:49,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:49,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:49:56,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:49:56,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:49:56,'AAU', '-77', '3C:51:0E:13:FD:86'
10:49:56,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:49:56,'AAU', '-83', '6C:31:0E:E1:0F:66'
10:50:03,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:50:03,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:50:03,'AAU', '-78', '3C:51:0E:2E:05:E6'
10:50:03,'AAU', '-78', '3C:51:0E:13:FD:86'
10:50:10,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:50:10,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:50:10,'AAU', '-77', '3C:51:0E:13:FD:86'
10:50:10,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:50:10,'AAU', '-82', '6C:31:0E:E1:0F:66'
10:50:17,'AAU', '-55', '6C:31:0E:F3:55:E6'
10:50:17,'AAU', '-71', '6C:31:0E:BA:0A:A6'
10:50:17,'AAU', '-77', '3C:51:0E:13:FD:86'
10:50:17,'AAU', '-79', '3C:51:0E:2E:05:E6'
10:50:17,'AAU', '-84', '6C:31:0E:F3:53:86'
10:50:24,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:50:24,'AAU', '-69', '6C:31:0E:BA:0A:A6'
10:50:24,'AAU', '-76', '3C:51:0E:13:FD:86'
10:50:31,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:50:31,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:50:31,'AAU', '-77', '3C:51:0E:13:FD:86'
10:50:31,'AAU', '-80', '6C:31:0E:E1:0F:66'
10:50:38,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:50:38,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:50:38,'AAU', '-76', '3C:51:0E:13:FD:86'
10:50:38,'AAU', '-81', '3C:51:0E:2E:05:E6'
10:50:45,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:50:45,'AAU', '-68', '6C:31:0E:BA:0A:A6'
10:50:45,'AAU', '-76', '3C:51:0E:13:FD:86'
10:50:45,'AAU', '-81', '6C:31:0E:E1:0F:66'
10:50:52,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:50:52,'AAU', '-70', '6C:31:0E:BA:0A:A6'
10:50:52,'AAU', '-75', '3C:51:0E:13:FD:86'
10:50:52,'AAU', '-80', '3C:51:0E:2E:05:E6'
10:50:59,'AAU', '-56', '6C:31:0E:F3:55:E6'
10:50:59,'AAU', '-67', '6C:31:0E:BA:0A:A6'
10:50:59,'AAU', '-78', '3C:51:0E:13:FD:86'
10:50:59,'AAU', '-80', '3C:51:0E:2E:05:E6'
10:50:59,'AAU', '-81', '6C:31:0E:E1:0F:66'
